제품코드,제품명,제품명(짧은),보관창고,생산일자,보관상태,재고,유통기한(%),대분류,중분류
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,19082019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,19112018,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,19122018,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,20012020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,20102020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,20112018,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,20122018,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,21012020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,21052019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,21102019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,21102020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,21122018,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,22042019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,22112020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,22122018,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,23052020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,23112020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,24052020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,24062019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,24072019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,24112020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,25062019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,25072019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,25102018,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,26102020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,27052020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,27102020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,29052019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,31082019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,31102020,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,1052019,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,1072019,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,1082019,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,2022019,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,2042019,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,4022019,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,4122018,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,5022019,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,5122018,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,6082019,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,7082019,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,8092019,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,13112018,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,21012020,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,22012020,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,23012020,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,24012020,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,24042019,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,25042019,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,26042019,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,26102018,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,28062019,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,29012020,Good,,0,Candy,LotteCar
2005,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 0,245кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 0,245кг",LProduct,29102018,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,1012019,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,1072019,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,2012019,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,2022021,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,2092019,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,2112020,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,3022021,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,3112020,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,4022021,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,4122018,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,5022021,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,5122018,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,6022021,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,9052021,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,9112020,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,12032020,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,13112018,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,14062019,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,14112018,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,15112018,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,15112020,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,16112020,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,17112020,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,18072019,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,19102020,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,21102019,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,22012020,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,22052019,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,22102019,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,23012020,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,24012020,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,25102020,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,26072019,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,26102018,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,27122018,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,28052020,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,28062019,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,28122018,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,29102018,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,30052019,Good,,0,Candy,LotteCar
2006,"Карамель ""ЛОТТЕ-КОРАЛЛ""(LOTTE-CORALL) 1кг","Карамель ""ЛОТТЕ-КОРАЛЛ"" 1кг",LProduct,31122018,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,1082019,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,3042019,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,4072019,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,5122018,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,6112018,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,7092019,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,8022019,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,8082019,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,9022019,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,9082019,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,11022019,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,11062019,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,12022019,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,13012020,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,14012019,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,14012020,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,15012019,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,16042019,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,17042019,Good,,0,Candy,LotteCar
2007,"Карамель ""ЛОТТЕ-КУЗНЕЧИК""(LOTTE-KUZNECHIK) 0,245кг","Карамель ""ЛОТТЕ-КУЗНЕЧИК"" 0,245кг",LProduct,18042019,Good,,0,Candy,LotteCar
